pitch_rad,pitch_rate_rad,yaw_rad,yaw_rate_rad,pwm
-0.016079,0.013254,0.071205,-0.01185,63.0
-0.016821,-0.006997,0.071085,0.016129,65.0
-0.017184,-0.013392,0.070993,0.000141,66.0
-0.016514,-0.019255,0.070958,0.000141,65.0
-0.019036,-0.052296,0.070758,0.012398,72.0
-0.019418,0.064415,0.070769,0.01453,73.0
-0.01966,-0.021653,0.071011,-0.00279,74.0
-0.020665,-0.041371,0.071124,-0.040628,77.0
-0.02233,-0.002467,0.070453,-0.037164,82.0
-0.024774,0.034837,0.070412,0.02812,88.0
-0.024384,0.039101,0.069824,-0.018778,87.0
-0.022196,0.116375,0.069635,-0.078465,83.0
-0.025878,0.123303,0.060619,-0.462704,92.0
-0.014354,0.823566,0.054479,-0.155206,63.0
-0.0044,0.375376,0.052682,-0.08566,42.0
-0.007167,-0.010195,0.050976,-0.052618,50.0
-0.007398,0.079337,0.050636,0.049437,51.0
-0.00724,0.060418,0.052029,0.018794,51.0
-0.009072,0.012454,0.052709,0.034515,55.0
-0.00677,0.170467,0.053559,0.041176,50.0
-0.004425,0.224559,0.054541,0.024123,44.0
-0.001991,0.227756,0.05445,0.023057,39.0
0.001053,0.193116,0.054382,-0.01105,32.0
0.002966,0.123836,0.054131,-0.022775,28.0
0.002666,0.020715,0.054112,-0.017179,29.0
0.000687,0.041232,0.053484,-0.014248,33.0
-0.002126,-0.024051,0.05306,0.026255,40.0
-0.000751,0.107582,0.0524,0.006803,36.0
0.000805,0.073474,0.051676,-0.009451,33.0
0.001866,0.13556,0.050745,-0.027837,30.0
0.001542,0.119306,0.049387,-0.028637,31.0
0.003776,0.009257,0.04837,-0.148278,26.0
0.005155,0.038568,0.048354,-0.018245,23.0
0.003952,0.076672,0.046075,0.076349,25.0
0.004873,0.014853,0.045668,-0.162667,23.0
0.001558,0.156344,0.044758,0.277529,30.0
0.006448,0.174464,0.045121,-0.084594,19.0
0.000739,-0.250011,0.042493,-0.104579,33.0
0.004011,0.280516,0.042599,-0.170661,24.0
0.01045,0.208571,0.041927,0.02359,9.0
0.006591,-0.279588,0.042389,0.004671,20.0
0.001792,-0.063487,0.040125,-0.184784,30.0
0.003703,0.339137,0.039236,0.087008,24.0
0.015431,0.407885,0.041363,0.051568,-3.0
0.008096,-0.447726,0.038585,-0.009718,16.0
-0.002796,-0.371784,0.040259,0.113654,41.0
0.00758,0.641839,0.043796,0.075817,13.0
0.014933,0.212834,0.045376,0.045706,-2.0
0.011628,-0.235889,0.045339,-0.018511,6.0
0.006134,-0.188991,0.046261,0.063293,19.0
0.00349,-0.046167,0.047521,-0.009984,24.0
0.004505,0.011122,0.046161,-0.018778,21.0
0.004256,-0.015524,0.045844,0.007602,22.0
0.00366,-0.020587,0.045869,0.009467,23.0
0.002416,-0.053628,0.045864,0.00174,26.0
0.001142,-0.034976,0.045391,-0.032367,29.0
0.002645,0.115575,0.043466,-0.129626,25.0
0.009699,0.348197,0.03924,-0.100049,7.0
0.014376,0.088663,0.040977,0.082745,-2.0
0.016253,0.029775,0.043979,0.088607,-6.0
0.01886,0.172065,0.044253,0.008668,-13.0
0.021383,0.099588,0.044121,0.019327,-19.0
0.023731,0.083866,0.04405,-0.013715,-25.0
0.025127,0.035903,0.044125,0.000141,-29.0
0.021668,-0.296908,0.042101,-0.246337,-21.0
0.008924,-0.422679,0.0371,-0.126162,8.0
0.009294,0.133162,0.038881,0.231431,5.0
0.010875,0.068145,0.04071,-0.022242,1.0
0.011695,0.047095,0.040554,0.029186,0.0
0.014115,0.083067,0.040431,-0.012116,-6.0
0.016267,0.079603,0.040619,0.000674,-12.0
0.018538,0.07454,0.040444,-0.005987,-17.0
0.016588,-0.256406,0.043054,0.166147,-12.0
0.014474,-0.093065,0.045618,0.035847,-8.0
0.014393,-0.013126,0.044865,-0.02011,-9.0
0.012306,-0.078942,0.045187,0.021725,-4.0
0.011343,-0.041637,0.045046,-0.002523,-2.0
0.010408,-0.016856,0.045266,0.004671,-1.0
0.011076,0.034038,0.045165,-0.00199,-3.0
0.01244,0.071609,0.045236,-0.003589,-6.0
0.015027,0.093992,0.045194,0.000674,-13.0
0.017734,0.099321,0.045151,-0.004389,-19.0
0.0193,0.03537,0.045126,0.00174,-23.0
0.01907,-0.022186,0.045082,-0.005987,-23.0
0.012299,-0.359794,0.04083,-0.248202,-7.0
0.006283,-0.273193,0.035077,-0.232214,5.0
0.004303,-0.157815,0.033096,0.053167,9.0
-0.004886,-0.362192,0.03433,0.023856,31.0
-0.009118,-0.125307,0.038259,0.053967,40.0
0.001828,0.484626,0.037905,0.113388,13.0
0.006743,0.120638,0.038789,0.022524,3.0
0.000594,-0.275325,0.038736,0.017994,18.0
-0.006319,-0.004333,0.042069,0.089673,33.0
-0.002248,0.334608,0.039909,-0.084061,23.0
0.016136,0.766543,0.041778,0.131507,-20.0
0.020589,-0.084271,0.039333,-0.322811,-28.0
0.020045,-0.002467,0.035429,-0.008918,-27.0
0.025509,0.149949,0.040037,0.158686,-41.0
0.026862,0.365251,0.038472,0.092071,-46.0
0.032732,0.444923,0.039532,-0.000125,-61.0
0.040155,0.487024,0.040362,-0.028104,-79.0
0.043959,0.301833,0.040454,0.015063,-88.0
0.046646,0.234418,0.040117,0.030784,-95.0
0.048847,0.156611,0.03994,0.031584,-101.0
0.048778,-0.027248,0.039801,0.008668,-102.0
0.046365,-0.159947,0.039841,-0.011317,-97.0
0.041911,-0.227628,0.040428,0.042242,-88.0
0.040337,-0.179931,0.040733,-0.02917,-86.0
0.035074,-0.220967,0.034847,-0.423268,-74.0
0.039793,0.63651,0.024795,-0.136288,-89.0
0.056707,0.231753,0.028872,0.031317,-129.0
0.045504,-0.501552,0.026185,-0.009451,-101.0
0.03658,-0.474639,0.024985,-0.074735,-82.0
0.029002,-0.361925,0.024076,-0.017445,-66.0
0.03971,0.397493,0.020333,-0.052085,-94.0
0.046869,0.294105,0.02042,0.06729,-112.0
0.029355,-0.679815,0.018729,-0.052352,-69.0
0.028391,0.22669,0.018645,-0.024107,-70.0
0.043535,0.602935,0.019065,0.065691,-108.0
0.036046,-0.69074,0.017241,0.076616,-87.0
0.0245,-0.494357,0.019382,0.075017,-62.0
0.023846,0.032173,0.015673,-0.221023,-63.0
0.032688,0.347131,0.013317,-0.030768,-86.0
0.034526,-0.594281,0.013316,-0.114171,-88.0
0.017851,-0.673686,0.010413,-0.085127,-49.0
0.01786,0.247741,0.011555,0.08834,-53.0
0.032566,0.541915,0.010279,-0.024906,-89.0
0.016071,-0.799457,0.009405,0.044374,-47.0
0.00801,-0.121043,0.009247,-0.177856,-31.0
0.021349,0.436663,0.009163,0.035048,-65.0
0.015312,-0.72991,0.008419,-0.074202,-47.0
0.000293,-0.627322,0.007707,-0.047556,-13.0
0.009451,0.490222,0.00775,-0.000658,-38.0
0.018773,-0.080008,0.007768,-0.060079,-58.0
0.001513,-0.737105,0.006037,-0.059546,-16.0
-0.003243,0.015386,0.007024,0.207449,-8.0
0.012318,0.469971,0.006072,-0.032367,-46.0
-0.000406,-0.799723,0.005347,-0.036897,-12.0
-0.016929,-0.195919,0.006078,0.186931,23.0
-0.007816,0.159542,0.002921,-0.181853,1.0
-0.010026,-0.210042,0.002026,0.037446,8.0
-0.017185,-0.351533,0.003428,0.04997,25.0
-0.017707,-0.09493,-0.000685,-0.166398,26.0
-0.026629,-0.449059,-0.002158,0.065957,48.0
-0.023708,0.077205,-0.006464,-0.083794,40.0
-0.019524,0.076139,-0.005868,-0.10218,31.0
-0.021584,-0.162611,-0.006441,0.029719,37.0
-0.023856,-0.121576,-0.007088,-0.02464,43.0
-0.025716,-0.052562,-0.007175,-0.049954,48.0
-0.025982,-0.013659,-0.00703,0.001474,49.0
-0.026175,-0.07308,-0.007101,0.008402,51.0
-0.02736,-0.040838,-0.00729,0.007336,54.0
-0.028785,-0.041904,-0.007213,0.004405,58.0
-0.030552,-0.03844,-0.006607,0.01,63.0
-0.032093,-0.067484,-0.00638,0.034248,67.0
-0.032635,-0.042703,-0.006102,-0.009185,69.0
-0.035157,0.005793,-0.005728,0.00174,76.0
-0.03282,0.012188,-0.005447,-0.006787,72.0
-0.03549,-0.018189,-0.005365,0.015596,79.0
-0.036136,0.04896,-0.00543,0.013997,81.0
-0.037012,-0.091199,-0.005342,-0.005454,85.0
-0.037625,-0.030446,-0.005978,-0.053684,87.0
-0.034703,-0.013392,-0.00689,-0.037164,81.0
-0.037344,-0.066685,-0.008589,-0.042226,89.0
-0.038336,-0.001935,-0.009491,-0.023307,92.0
-0.037556,0.019649,-0.010361,-0.028104,91.0
-0.038539,0.040433,-0.011191,-0.048355,94.0
-0.043999,-0.090667,-0.018906,-0.529853,108.0
-0.03419,0.761747,-0.025682,-0.151742,84.0
-0.01894,0.452118,-0.0292,-0.218092,51.0
-0.020359,-0.26067,-0.03289,0.029186,57.0
-0.040075,-0.93855,-0.031562,0.074484,106.0
-0.043864,0.445722,-0.038179,0.036913,111.0
-0.026335,0.663422,-0.036975,-0.049954,70.0
-0.015302,0.242678,-0.036328,0.108591,47.0
-0.02736,-0.886324,-0.037253,-0.026771,80.0
-0.048145,-0.355264,-0.030686,0.28872,127.0
-0.034482,0.565897,-0.0289,0.125112,93.0
-0.020742,1.027943,-0.026577,0.0974,60.0
-0.006177,0.763079,-0.029326,-0.211164,28.0
-0.005497,0.228556,-0.029762,-0.032367,29.0
-0.001553,0.383637,-0.028691,0.098199,20.0
0.004014,0.41881,-0.026797,0.08834,7.0
0.007357,0.195514,-0.029237,-0.129093,0.0
0.013207,0.322617,-0.028741,0.000941,-13.0
0.019618,0.194981,-0.030906,-0.161601,-28.0
0.022807,0.146752,-0.036554,-0.19784,-36.0
0.016904,-0.439199,-0.038565,0.019859,-21.0
0.010898,-0.210042,-0.037229,0.04997,-8.0
0.016207,0.259998,-0.038938,-0.103246,-23.0
0.026472,0.282114,-0.038976,0.04091,-47.0
0.018933,-0.703264,-0.034807,-0.132024,-27.0
0.006297,-0.449325,-0.035217,0.154689,0.0
0.008114,0.430268,-0.030711,-0.099516,-6.0
0.015989,0.006592,-0.033322,-0.23781,-23.0
0.011957,-0.281187,-0.034035,0.012665,-13.0
0.006929,-0.265732,-0.033487,-0.010517,-2.0
0.000558,-0.316094,-0.033546,0.008135,12.0
-0.006822,-0.331016,-0.033444,-0.005987,29.0
-0.011885,-0.063221,-0.034642,-0.14215,40.0
-0.004078,0.345266,-0.033883,-0.02384,20.0
-0.00163,-0.014725,-0.035298,-0.066741,16.0
-0.002629,-0.02485,-0.032906,0.074751,18.0
-0.008749,-0.37285,-0.033116,-0.013715,34.0
-0.012936,-0.078942,-0.037072,-0.285507,43.0
-0.002229,0.546712,-0.037662,0.172542,16.0
0.003618,0.027376,-0.035884,-0.04569,4.0
-0.004622,-0.410688,-0.037555,0.025189,25.0
-0.015706,-0.459983,-0.035643,0.089939,51.0
-0.002577,0.823833,-0.03972,0.083011,16.0
0.007805,0.285578,-0.038608,-0.063543,-5.0
-0.005078,-0.548716,-0.041037,-0.005721,27.0
-0.006029,0.220295,-0.035835,0.379584,27.0
0.003198,0.215765,-0.035453,-0.04196,5.0
0.000916,-0.191389,-0.036972,-0.059013,12.0
-0.005168,-0.178066,-0.036253,0.101131,26.0
-0.004578,0.067879,-0.036495,-0.072869,24.0
-0.004674,0.041499,-0.037889,-0.089923,25.0
-0.001572,0.186721,-0.04142,-0.187715,17.0
0.000858,0.00899,-0.044939,-0.04196,12.0
-0.001009,0.00073,-0.044076,-0.022242,16.0
-0.001524,-0.007797,-0.044114,0.011866,18.0
-0.001351,0.015652,-0.044168,0.003605,17.0
-0.000819,0.031107,-0.044216,-0.000392,16.0
1.7e-05,0.041499,-0.044248,-0.005721,14.0
0.000959,0.037502,-0.044251,-0.002523,12.0
0.001708,0.019915,-0.044292,-0.009984,10.0
0.002101,0.016718,-0.044542,-0.001458,9.0
0.002071,-0.013925,-0.044283,0.017195,9.0
0.001839,-0.003533,-0.043939,0.002006,10.0
0.00196,-0.003267,-0.04394,0.006803,9.0
0.002073,0.015119,-0.043959,0.000941,9.0
0.002805,0.085465,-0.043902,0.003072,7.0
0.005856,0.226157,-0.043945,-0.001458,0.0
0.012713,0.416412,-0.043971,-0.001724,-16.0
0.024623,0.640507,-0.043857,0.004138,-45.0
0.025747,-0.128504,-0.044306,-0.107776,-46.0
0.025871,0.226157,-0.043145,-0.000925,-48.0
0.031218,0.353793,-0.043196,0.041976,-61.0
0.037052,0.327946,-0.043483,0.02359,-76.0
0.042079,0.157677,-0.040736,0.260209,-88.0
0.037468,-0.308366,-0.03652,0.116319,-76.0
0.029279,-0.497821,-0.029979,0.33242,-58.0
0.025775,-0.007264,-0.024682,0.020392,-52.0
0.026805,-0.114648,-0.022306,0.070221,-55.0
0.02429,-0.203647,-0.020627,0.082745,-50.0
0.020668,-0.159947,-0.019077,0.054766,-42.0
0.020647,-0.036575,-0.018295,-0.005721,-43.0
0.020219,-0.014458,-0.019173,-0.065675,-43.0
0.023018,0.000197,-0.022423,-0.193044,-50.0
0.0149,-0.402428,-0.022157,0.018794,-31.0
0.011486,-0.163944,-0.020692,0.086475,-24.0
0.012253,0.152614,-0.018451,0.026787,-27.0
0.016065,0.147018,-0.019701,-0.038762,-36.0
0.012146,-0.449059,-0.019988,0.076882,-26.0
0.004025,-0.353132,-0.017806,0.13284,-7.0
0.006389,0.241879,-0.018809,-0.112039,-15.0
0.01128,0.0399,-0.018632,0.022258,-26.0
0.007066,-0.144225,-0.018786,0.013198,-16.0
0.003391,-0.312097,-0.016227,0.139235,-7.0
-0.004734,-0.340875,-0.015642,0.020925,11.0
-0.007342,-0.04217,-0.016799,-0.093387,16.0
-0.010719,-0.158881,-0.016421,0.019859,24.0
-0.015907,-0.263334,-0.017064,-0.06301,37.0
-0.019919,-0.21617,-0.021354,-0.221556,46.0
-0.007893,0.462243,-0.021126,0.217042,16.0
-0.003178,0.149416,-0.016483,0.149094,7.0
-0.020427,-0.820507,-0.019257,-0.091255,51.0
-0.027718,0.428402,-0.021693,-0.245271,64.0
-0.009055,0.626917,-0.018971,0.183734,20.0
-0.007459,-0.096795,-0.016634,-0.089657,19.0
-0.019324,-0.645441,-0.020857,-0.186116,49.0
-0.022889,0.491021,-0.023012,-0.025439,54.0
-0.014914,0.202176,-0.023099,-0.016912,37.0
-0.010891,0.139824,-0.023067,-0.00652,28.0
-0.014657,-0.202048,-0.02374,-0.031834,39.0
-0.014593,-0.014725,-0.02358,0.098466,38.0
-0.015332,-0.041105,-0.02318,0.055032,41.0
-0.015347,-0.023784,-0.022175,0.043042,41.0
-0.015026,-0.053095,-0.020912,0.046506,41.0
-0.015874,-0.050964,-0.018384,0.137103,43.0
-0.016615,-0.022186,-0.012203,0.272999,45.0
-0.024388,-0.421613,-0.009672,0.100065,65.0
-0.02547,-0.285717,-0.005974,0.084077,68.0
-0.033969,-0.354464,-0.008458,-0.182652,89.0
-0.025633,0.330877,-0.007272,-0.00652,68.0
-0.026065,-0.002201,-0.008593,-0.101381,71.0
-0.024679,0.108381,-0.009372,-0.019311,68.0
-0.024828,0.051624,-0.011268,-0.058747,69.0
-0.026923,-0.001135,-0.017497,-0.388095,75.0
-0.023503,0.442791,-0.023715,-0.151476,66.0
-0.013834,0.490222,-0.029256,-0.266055,44.0
-0.0077,0.205373,-0.036337,-0.241807,31.0
-0.013012,-0.202847,-0.03982,-0.108309,45.0
-0.018673,-0.048299,-0.039345,0.116052,58.0
-0.009339,0.403621,-0.041913,-0.070471,36.0
-0.00742,0.009257,-0.043163,-0.063277,33.0
-0.009352,-0.132501,-0.042767,-0.021975,38.0
-0.009139,0.016185,-0.043559,0.012931,37.0
-0.009711,0.033239,-0.043739,-0.016379,39.0
-0.009255,0.01352,-0.043715,-0.010517,38.0
-0.00798,0.070277,-0.043537,0.044108,35.0
-0.006356,0.053756,-0.043908,0.013731,32.0
-0.006801,-0.013126,-0.044151,-0.00199,33.0
-0.007838,0.01885,-0.044425,0.005204,36.0
-0.005982,0.120105,-0.044911,0.045973,31.0
-0.005338,0.067079,-0.045871,-0.021975,30.0
-0.005046,0.044163,-0.046422,-0.005987,30.0
-0.005032,-0.031245,-0.047624,-0.023307,30.0
-0.002897,-0.018189,-0.048102,-0.044092,25.0
-0.00185,0.203775,-0.049229,0.031051,22.0
-0.002098,0.056687,-0.050387,-0.160536,23.0
0.001226,0.006592,-0.049927,0.050236,16.0
-0.00216,-0.130636,-0.052236,-0.237543,24.0
-0.002813,0.10918,-0.051917,0.334285,25.0
0.006037,0.319952,-0.049856,-0.021975,4.0
0.001997,-0.357395,-0.051954,-0.12856,15.0
-0.007514,-0.404559,-0.052447,0.02359,38.0
0.001596,0.678344,-0.049519,0.092604,13.0
0.012283,0.376442,-0.046623,0.15016,-10.0
0.00813,-0.436268,-0.045621,-0.085926,1.0
-0.001368,-0.37285,-0.045942,0.047039,23.0
-0.006778,-0.11678,-0.045358,-0.131491,34.0
-0.008797,0.026577,-0.048725,-0.089124,39.0
0.005813,0.517934,-0.047021,0.161884,3.0
0.005762,-0.340875,-0.041594,0.11925,6.0
-0.003559,-0.241218,-0.042177,-0.118967,28.0
-0.009241,-0.242284,-0.041993,0.032117,41.0
-0.006816,0.152081,-0.040713,0.125912,34.0
0.002473,0.319952,-0.033033,0.528003,12.0
-0.005886,-0.70806,-0.026038,0.14563,35.0
-0.0174,-0.393368,-0.020632,0.278062,61.0
-0.017513,-0.141827,-0.015118,0.141899,60.0
-0.023808,-0.04217,-0.017105,-0.165865,75.0
-0.011605,0.400957,-0.013814,0.073418,46.0
-0.009624,0.024978,-0.012795,0.016395,43.0
-0.015234,-0.212706,-0.013991,-0.110174,57.0
-0.01326,0.246675,-0.013906,0.082745,51.0
-0.013846,0.030041,-0.014629,-0.106177,54.0
-0.010891,0.054289,-0.014471,-0.059813,47.0
-0.01014,0.041499,-0.015157,-0.012915,46.0
-0.010605,0.021781,-0.016092,-0.0329,48.0
-0.00834,0.337805,-0.015535,0.002539,41.0
-0.002558,0.35326,-0.015204,0.08914,28.0
0.005019,0.588013,-0.009035,0.368126,10.0
0.009613,0.137425,-0.003293,-0.045424,1.0
0.015191,0.358589,-0.002662,-0.004922,-12.0
0.025639,0.491554,-0.002232,-0.014514,-37.0
0.02637,-0.25081,-0.002804,0.003072,-37.0
0.019035,-0.220967,-0.000268,0.116585,-21.0
0.019666,0.065747,0.001473,0.013464,-24.0
0.028796,0.500614,0.000206,-0.051552,-47.0
0.02686,-0.368853,-0.000673,0.279127,-40.0
0.017104,-0.323022,0.007623,0.443002,-18.0
0.017786,-0.175135,0.014968,0.300977,-21.0
0.012215,-0.28172,0.019926,0.17947,-8.0
0.008599,-0.389637,0.021787,0.022524,0.0
-0.000912,-0.51221,0.023199,0.016662,21.0
-0.008891,-0.343006,0.023725,0.006536,39.0
-0.015332,-0.283585,0.020396,-0.268453,54.0
-0.004836,0.42707,0.019949,0.107792,27.0
-0.000648,0.0399,0.019287,-0.058747,19.0
-0.009015,-0.394434,0.017862,-0.020376,40.0
-0.00245,0.187254,0.018512,0.038245,23.0
-0.005933,-0.159414,0.018067,-0.2069,32.0
-0.002853,0.198712,0.018195,-0.05928,24.0
-0.00449,-0.172204,0.018314,0.052901,29.0
0.000681,0.241612,0.019035,0.053967,16.0
-0.004118,-0.305968,0.021267,0.080346,29.0
-3.6e-05,0.399624,0.019551,0.188797,17.0
0.002159,0.068678,0.022832,0.042775,13.0
0.000121,-0.00833,0.021572,-0.105911,18.0
0.005142,0.164605,0.021008,-0.053151,6.0
0.003683,0.011655,0.021538,0.052101,10.0
0.004944,0.084399,0.021441,0.024389,7.0
0.007362,0.127833,0.021392,0.007602,1.0
0.010772,0.166736,0.021317,0.002539,-7.0
0.015185,0.210969,0.02127,0.002273,-17.0
0.021006,0.271456,0.021397,0.0108,-31.0
0.024187,0.237082,0.018933,-0.054217,-39.0
0.018416,-0.178599,0.020258,0.11099,-25.0
0.020018,0.167269,0.024701,0.035581,-30.0
0.033075,0.877392,0.025293,0.050503,-64.0
0.039187,0.03084,0.023385,0.335085,-76.0
0.035988,-0.180997,0.035038,0.529602,-69.0
0.031366,-0.093065,0.042725,0.180003,-59.0
0.031921,0.099588,0.049187,0.222637,-62.0
0.033853,0.168069,0.05281,0.142432,-68.0
0.037539,0.204307,0.055466,0.043308,-77.0
0.040265,-0.026982,0.054373,0.020392,-84.0
0.03632,-0.039506,0.05526,-0.020909,-76.0
0.040687,0.327147,0.053765,-0.086726,-88.0
0.044575,0.126767,0.053321,-0.010251,-98.0
0.045401,-0.129837,0.05304,0.030251,-100.0
0.0416,-0.08214,0.052695,-0.038762,-93.0
0.03794,-0.084804,0.051948,-0.011583,-85.0
0.039069,0.065747,0.051316,-0.042226,-90.0
0.042118,-0.004333,0.048469,-0.084061,-98.0
0.040036,-0.182863,0.047353,-0.082995,-93.0
0.036193,-0.14236,0.045701,-0.076334,-86.0
0.035146,0.01432,0.04457,-0.023307,-85.0
0.036563,-0.004333,0.04423,-0.019577,-89.0
0.036715,-0.126373,0.044212,0.025189,-90.0
0.035864,-0.098927,0.043432,-0.039029,-89.0
0.034245,-0.203913,0.043658,0.004671,-86.0
0.029689,-0.275858,0.042915,-0.05022,-76.0
0.023303,-0.28625,0.040445,-0.169062,-62.0
0.021708,0.139291,0.03412,-0.221556,-61.0
0.038442,0.813441,0.029986,-0.207966,-103.0
0.043277,-0.309965,0.030797,0.104062,-111.0
0.028306,-0.55591,0.025696,-0.153608,-76.0
0.021477,-0.303837,0.024618,0.065957,-62.0
0.028374,0.358589,0.026315,-0.05475,-82.0
0.038381,0.33967,0.026148,-0.060612,-106.0
0.023153,-0.736838,0.024776,0.002539,-67.0
0.016627,-0.043769,0.022984,-0.286572,-55.0
0.026477,0.369514,0.022797,0.083011,-80.0
0.027811,-0.307567,0.021473,-0.336401,-82.0
0.017011,-0.547117,0.020175,0.040377,-56.0
0.009629,-0.052296,0.020892,-0.119767,-42.0
0.01922,0.399891,0.019302,0.032383,-66.0
0.021832,-0.114115,0.019806,-0.184784,-71.0
0.006404,-0.634783,0.019371,0.070487,-34.0
0.00896,0.519,0.018645,0.009734,-44.0
0.025862,0.468638,0.020938,0.138435,-83.0
0.012029,-0.738437,0.019442,0.074484,-47.0
0.000959,-0.42934,0.022142,0.029985,-23.0
0.006879,0.289309,0.019236,0.045706,-40.0
0.015309,0.304764,0.021128,0.112322,-60.0
0.004151,-0.728045,0.017607,0.017994,-30.0
-0.006895,-0.312363,0.019277,0.127244,-6.0
0.00977,0.562433,0.018625,-0.026505,-48.0
0.002435,-0.885791,0.018017,-0.003056,-26.0
-0.013153,-0.486896,0.019049,0.016129,8.0
-7.8e-05,0.424938,0.018995,-0.001191,-25.0
-0.001176,-0.332614,0.018636,-0.034499,-20.0
-0.008598,-0.315294,0.019345,0.052634,-2.0
-0.014951,-0.235089,0.021279,0.078215,11.0
-0.014314,-0.009928,0.020067,0.006003,9.0
-0.019403,-0.274526,0.02085,-0.004922,22.0
-0.023059,-0.188991,0.020257,-0.000125,31.0
-0.026036,-0.124507,0.019338,-0.0337,38.0
-0.021566,0.269058,0.019257,0.072353,27.0
-0.021937,-0.076544,0.020724,-0.000658,30.0
-0.022098,-0.120777,0.021057,0.118451,31.0
-0.023901,-0.020853,0.021117,0.072885,36.0
-0.024464,0.098255,0.022166,0.005737,37.0
-0.025293,0.115309,0.022978,0.00627,40.0
-0.026172,0.012987,0.023447,0.01533,43.0
-0.027533,-0.018722,0.023445,0.02812,47.0
-0.027472,-0.018189,0.023186,-0.009451,48.0
-0.028709,-0.059757,0.022895,-0.021442,51.0
-0.029533,0.000197,0.023088,-0.002257,54.0
-0.030297,0.002862,0.022999,-0.003856,56.0
-0.029641,-0.0038,0.022846,0.022258,56.0
-0.029492,-0.037374,0.022819,-0.002523,56.0
-0.03072,-0.032311,0.022901,-0.00732,60.0
-0.031236,-0.029647,0.022882,0.016662,62.0
-0.031392,-0.044569,0.023028,0.006003,63.0
-0.032195,-0.015524,0.023192,-0.020376,66.0
-0.032498,0.010856,0.023167,0.012665,68.0
-0.033207,-0.04217,0.023429,0.031584,70.0
-0.032053,-0.00833,0.023776,0.002539,69.0
-0.032472,-0.047766,0.02361,-0.005721,71.0
-0.034726,-0.023518,0.02385,-0.009718,77.0
-0.03424,-0.017922,0.023039,-0.044358,77.0
-0.034081,0.014586,0.02302,-0.027837,77.0
-0.036073,0.026044,0.022263,0.013731,83.0
-0.034362,0.059885,0.02112,-0.092055,79.0
-0.038973,-0.047233,0.012301,-0.458441,92.0
-0.028852,0.680742,0.006612,-0.17599,66.0
-0.018154,0.400157,0.000552,-0.322278,44.0
-0.01843,-0.224431,-0.005678,-0.069405,47.0
-0.027844,-0.387506,-0.006756,0.018261,70.0
-0.028758,0.350062,-0.004942,-0.101115,70.0
-0.022816,0.160608,-0.006272,-0.015314,58.0
-0.023534,-0.092532,-0.006441,-0.01105,61.0
-0.024144,0.03617,-0.007045,-0.083794,63.0
-0.022174,0.138758,-0.008387,-0.023307,59.0
-0.021006,0.089462,-0.00968,-0.060879,57.0
-0.020543,0.057753,-0.01099,-0.047023,56.0
-0.020152,0.095857,-0.01253,-0.044624,56.0
-0.017863,0.156344,-0.01328,-0.037164,51.0
-0.017329,0.032173,-0.014127,-0.046223,51.0
-0.016152,0.043098,-0.014973,0.004138,49.0
-0.01635,0.028975,-0.01561,-0.030235,50.0
-0.016434,-0.004599,-0.015681,-0.031035,50.0
-0.016772,0.084399,-0.015956,-0.007853,51.0
-0.014293,0.071609,-0.015954,-0.005188,46.0
-0.01387,0.024445,-0.016361,-0.010251,46.0
-0.01507,0.053756,-0.016714,0.008668,49.0
-0.013263,0.086797,-0.01698,0.00627,45.0
-0.012007,0.071076,-0.01685,-0.031568,42.0
-0.011822,-0.033111,-0.017503,-0.018245,43.0
-0.01131,0.050559,-0.017832,0.01,42.0
-0.012021,0.049226,-0.018853,-0.038762,44.0
-0.009929,0.134494,-0.019187,-0.014514,39.0
-0.008907,0.052957,-0.019644,-0.004122,37.0
-0.007803,0.054023,-0.020582,-0.056882,35.0
-0.007199,0.059352,-0.021595,-0.049954,33.0
-0.005432,0.099321,-0.022757,-0.041693,29.0
-0.004178,0.024445,-0.023174,-0.046223,27.0
-0.003683,0.108114,-0.023291,0.035847,26.0
-0.004619,0.051624,-0.023207,-0.070471,28.0
-0.004521,0.007392,-0.021308,0.085409,28.0
-0.002118,-0.013392,-0.019572,0.180003,23.0
0.000795,0.045229,-0.014108,0.217575,16.0
-0.009014,-0.547383,-0.008779,0.231697,41.0
-0.009768,0.007392,-0.006669,0.187198,41.0
-0.006267,0.105183,-0.000992,0.129109,33.0
-0.007294,-0.096795,0.005028,0.212778,36.0
-0.013716,-0.122908,0.009066,0.075284,51.0
-0.016682,0.16647,0.007983,-0.146147,57.0
-0.000732,0.748957,0.011709,0.191994,19.0
0.00555,0.134761,0.01211,-0.217026,6.0
0.00131,-0.367788,0.009731,0.089406,18.0
-0.007211,-0.187925,0.01263,0.124313,37.0
0.007858,0.827563,0.015896,0.046772,-1.0
0.019555,0.337006,0.015466,-0.100848,-26.0
0.016204,-0.053095,0.015103,0.104595,-17.0
0.014776,0.018583,0.016505,0.002806,-15.0
0.01728,0.134494,0.011847,-0.20237,-21.0
0.023198,0.346065,0.010102,-0.013715,-36.0
0.025116,-0.088801,0.004719,-0.38543,-40.0
0.016749,-0.595879,0.00458,0.102196,-19.0
0.006121,-0.060023,0.00608,-0.082462,2.0
0.01504,0.509673,0.000605,0.025722,-20.0
0.027065,0.496617,0.00382,0.095268,-48.0
0.024486,-0.617196,0.001914,-0.085926,-39.0
0.006405,-0.644376,0.005436,0.174141,2.0
